Primitive Index,duration,collected,total,percentage
1167,0.40490612387657166,0,19292,96.45999908447266
1168,0.0004784266056958586,0,19292,96.45999908447266
1169,4.964235782623291,0,19292,96.45999908447266
1170,5.944250583648682,0,19292,96.45999908447266
1171,1.1159838438034058,0,19292,96.45999908447266
1172,3.8941827369853854e-05,0,19292,96.45999908447266
1173,3.4702634811401367,0,19292,96.45999908447266
1174,10.275978088378906,0,19292,96.45999908447266
1175,0.5453643798828125,0,19292,96.45999908447266
1176,0.0003699462686199695,0,19292,96.45999908447266
1177,1.7772493362426758,0,19292,96.45999908447266
1178,9.57647935138084e-05,0,19292,96.45999908447266
1179,4.04240083694458,0,19292,96.45999908447266
1180,9.664299011230469,0,19292,96.45999908447266
1181,4.5060858726501465,0,19292,96.45999908447266
1182,16.61231803894043,1,19293,96.46499633789062
1183,1.1379823684692383,0,19293,96.46499633789062
1184,0.00017205876065418124,0,19293,96.46499633789062
1185,3.649012565612793,0,19293,96.46499633789062
1186,15.909246444702148,3,19296,96.4800033569336
1187,4.48124361038208,0,19296,96.4800033569336
1188,7.177311420440674,0,19296,96.4800033569336
1189,0.3818379342556,0,19296,96.4800033569336
1190,0.00046602438669651747,0,19296,96.4800033569336
1191,1.7507375478744507,0,19296,96.4800033569336
1192,5.0573191401781514e-05,0,19296,96.4800033569336
1193,1.2630259990692139,0,19296,96.4800033569336
1194,0.0004603526322171092,0,19296,96.4800033569336
1195,0.24801364541053772,0,19296,96.4800033569336
1196,0.0003350904444232583,0,19296,96.4800033569336
1197,1.4711400270462036,0,19296,96.4800033569336
1198,6.1045613288879395,0,19296,96.4800033569336
1199,3.6580750942230225,0,19296,96.4800033569336
1200,24.592498779296875,0,19296,96.4800033569336
1201,4.302485942840576,0,19296,96.4800033569336
1202,14.908519744873047,1,19297,96.48500061035156
1203,0.10305275022983551,0,19297,96.48500061035156
1204,0.00027703700470738113,0,19297,96.48500061035156
1205,4.795224666595459,0,19297,96.48500061035156
1206,13.97046947479248,10,19307,96.53499603271484
1207,4.895139694213867,0,19307,96.53499603271484
1208,14.613489151000977,0,19307,96.53499603271484
1209,3.9250128269195557,0,19307,96.53499603271484
1210,13.231704711914062,4,19311,96.55500030517578
1211,1.212620735168457,0,19311,96.55500030517578
1212,0.0005594488466158509,0,19311,96.55500030517578
1213,1.719899296760559,0,19311,96.55500030517578
1214,1.577491275384091e-05,0,19311,96.55500030517578
1215,4.230113983154297,0,19311,96.55500030517578
1216,9.26602554321289,0,19311,96.55500030517578
1217,4.990097999572754,0,19311,96.55500030517578
1218,9.239540100097656,0,19311,96.55500030517578
1219,1.2309799194335938,0,19311,96.55500030517578
1220,0.00012894454994238913,0,19311,96.55500030517578
1221,3.6888227462768555,0,19311,96.55500030517578
1222,9.16274642944336,10,19321,96.6050033569336
1223,4.89944314956665,0,19321,96.6050033569336
1224,13.633193016052246,1,19322,96.61000061035156
1225,4.449127197265625,0,19322,96.61000061035156
1226,0.001201629638671875,0,19322,96.61000061035156
1227,0.5710136890411377,0,19322,96.61000061035156
1228,13.646195411682129,0,19322,96.61000061035156
1229,0.214527890086174,0,19322,96.61000061035156
1230,7.631490007042885e-05,0,19322,96.61000061035156
1231,0.7813200950622559,0,19322,96.61000061035156
1232,9.139378380496055e-05,0,19322,96.61000061035156
1233,3.18420147895813,0,19322,96.61000061035156
1234,5.920527935028076,11,19333,96.66500091552734
1235,4.064492702484131,0,19333,96.66500091552734
1236,3.9641709327697754,0,19333,96.66500091552734
1237,2.938089370727539,0,19333,96.66500091552734
1238,0.03326733782887459,0,19333,96.66500091552734
1239,2.9247710704803467,0,19333,96.66500091552734
1240,16.197450637817383,0,19333,96.66500091552734
1241,3.0835459232330322,0,19333,96.66500091552734
1242,1.8754956722259521,0,19333,96.66500091552734
1243,1.1335229873657227,0,19333,96.66500091552734
1244,0.00022888182138558477,0,19333,96.66500091552734
1245,4.43232536315918,0,19333,96.66500091552734
1246,16.01420783996582,0,19333,96.66500091552734
1247,0.015614191070199013,0,19333,96.66500091552734
1248,0.00046023703180253506,0,19333,96.66500091552734
1249,0.7007216215133667,0,19333,96.66500091552734
1250,0.00018338943482376635,0,19333,96.66500091552734
1251,1.2991247177124023,0,19333,96.66500091552734
1252,0.00010799487790791318,0,19333,96.66500091552734
1253,4.87840461730957,0,19333,96.66500091552734
1254,12.205469131469727,6,19339,96.69499969482422
1255,1.8535159826278687,0,19339,96.69499969482422
1256,5.1658884331118315e-05,0,19339,96.69499969482422
1257,3.931147813796997,0,19339,96.69499969482422
1258,21.882457733154297,2,19341,96.70500183105469
1259,1.2674853801727295,0,19341,96.70500183105469
1260,9.581753693055362e-05,0,19341,96.70500183105469
1261,3.725234031677246,0,19341,96.70500183105469
1262,2.0925166606903076,0,19341,96.70500183105469
1263,1.4054404497146606,0,19341,96.70500183105469
1264,0.00013748847413808107,0,19341,96.70500183105469
1265,4.563063144683838,0,19341,96.70500183105469
1266,24.144359588623047,6,19347,96.73500061035156
1267,0.9638773798942566,0,19347,96.73500061035156
1268,0.001084606978110969,0,19347,96.73500061035156
1269,1.816804051399231,0,19347,96.73500061035156
1270,4.331270611146465e-05,0,19347,96.73500061035156
1271,4.951997756958008,0,19347,96.73500061035156
1272,17.284345626831055,0,19347,96.73500061035156
1273,0.568245530128479,0,19347,96.73500061035156
1274,0.0002182044554501772,0,19347,96.73500061035156
1275,0.6031345129013062,0,19347,96.73500061035156
1276,0.00047482873196713626,0,19347,96.73500061035156
1277,2.514415740966797,0,19347,96.73500061035156
1278,0.00023865523689892143,0,19347,96.73500061035156
1279,1.6576299667358398,0,19347,96.73500061035156
1280,0.0001490614376962185,0,19347,96.73500061035156
1281,0.13832460343837738,0,19347,96.73500061035156
1282,0.0001853449793998152,0,19347,96.73500061035156
1283,0.5881046652793884,0,19347,96.73500061035156
1284,4.624217399396002e-05,0,19347,96.73500061035156
1285,3.54621958732605,0,19347,96.73500061035156
1286,8.480537414550781,3,19350,96.75
1287,1.811902642250061,0,19350,96.75
1288,5.000773906707764,0,19350,96.75
1289,3.8409764766693115,0,19350,96.75
1290,11.641745567321777,0,19350,96.75
1291,4.280666351318359,0,19350,96.75
1292,7.7561869621276855,0,19350,96.75
1293,2.0053229331970215,0,19350,96.75
1294,6.622466087341309,0,19350,96.75
1295,1.4935566186904907,0,19350,96.75
1296,14.602683067321777,1,19351,96.75499725341797
1297,0.785405695438385,0,19351,96.75499725341797
1298,0.0002320661733392626,0,19351,96.75499725341797
1299,0.30988946557044983,0,19351,96.75499725341797
1300,0.00014543533325195312,0,19351,96.75499725341797
1301,2.2946343421936035,0,19351,96.75499725341797
1302,0.0005555152893066406,0,19351,96.75499725341797
1303,1.8442652225494385,0,19351,96.75499725341797
1304,2.010016679763794,0,19351,96.75499725341797
1305,0.650830090045929,0,19351,96.75499725341797
1306,7.073084270814434e-05,0,19351,96.75499725341797
1307,2.3447024822235107,0,19351,96.75499725341797
1308,17.946142196655273,0,19351,96.75499725341797
1309,4.307201385498047,0,19351,96.75499725341797
1310,3.8576111793518066,0,19351,96.75499725341797
1311,2.667524576187134,0,19351,96.75499725341797
1312,0.00025490918778814375,0,19351,96.75499725341797
1313,2.696601152420044,0,19351,96.75499725341797
1314,0.000570019066799432,0,19351,96.75499725341797
1315,0.023230232298374176,0,19351,96.75499725341797
1316,0.0005515416269190609,0,19351,96.75499725341797
1317,4.566027641296387,0,19351,96.75499725341797
1318,4.811454772949219,3,19354,96.77000427246094
1319,0.9047556519508362,0,19354,96.77000427246094
1320,8.424122643191367e-05,0,19354,96.77000427246094
1321,4.04750919342041,0,19354,96.77000427246094
1322,6.382421016693115,0,19354,96.77000427246094
1323,4.372611999511719,0,19354,96.77000427246094
1324,6.0000739097595215,0,19354,96.77000427246094
1325,0.6620358228683472,0,19354,96.77000427246094
1326,0.00013033548020757735,0,19354,96.77000427246094
1327,2.613542318344116,0,19354,96.77000427246094
1328,6.598414897918701,0,19354,96.77000427246094
1329,2.693321466445923,0,19354,96.77000427246094
1330,0.0010009609395638108,0,19354,96.77000427246094
1331,2.124880313873291,0,19354,96.77000427246094
1332,5.348992347717285,0,19354,96.77000427246094
1333,3.0667219161987305,0,19354,96.77000427246094
1334,6.021825790405273,0,19354,96.77000427246094
1335,2.7878293991088867,0,19354,96.77000427246094
1336,5.746126174926758,0,19354,96.77000427246094
1337,1.9725619554519653,0,19354,96.77000427246094
1338,0.0009066114434972405,0,19354,96.77000427246094
1339,2.73231840133667,0,19354,96.77000427246094
1340,13.808816909790039,0,19354,96.77000427246094
1341,4.069652080535889,0,19354,96.77000427246094
1342,8.638216018676758,0,19354,96.77000427246094
1343,4.446961402893066,0,19354,96.77000427246094
1344,20.187759399414062,2,19356,96.77999877929688
1345,4.605624675750732,0,19356,96.77999877929688
1346,9.268060684204102,2,19358,96.79000091552734
1347,3.2879490852355957,0,19358,96.79000091552734
1348,4.0932297706604,2,19360,96.80000305175781
1349,0.6097161769866943,0,19360,96.80000305175781
1350,0.00025595209444873035,0,19360,96.80000305175781
1351,0.9695445895195007,0,19360,96.80000305175781
1352,1.4952810488466639e-05,0,19360,96.80000305175781
1353,4.076995372772217,0,19360,96.80000305175781
1354,2.9979732036590576,0,19360,96.80000305175781
1355,2.8614516258239746,0,19360,96.80000305175781
1356,0.001171032665297389,0,19360,96.80000305175781
1357,1.7019100189208984,0,19360,96.80000305175781
1358,3.278547525405884,7,19367,96.83499908447266
1359,4.250828742980957,0,19367,96.83499908447266
1360,20.97345733642578,0,19367,96.83499908447266
1361,2.6085622310638428,0,19367,96.83499908447266
1362,6.177611351013184,0,19367,96.83499908447266
1363,3.873866558074951,0,19367,96.83499908447266
1364,2.634725332260132,1,19368,96.83999633789062
1365,1.3704679012298584,0,19368,96.83999633789062
1366,0.0013911724090576172,0,19368,96.83999633789062
1367,4.7963690757751465,0,19368,96.83999633789062
1368,1.211256504058838,0,19368,96.83999633789062
1369,2.240654230117798,0,19368,96.83999633789062
1370,0.006028810981661081,0,19368,96.83999633789062
1371,0.3759191930294037,0,19368,96.83999633789062
1372,0.0011110305786132812,0,19368,96.83999633789062
1373,3.3286139965057373,0,19368,96.83999633789062
1374,0.00035127002047374845,0,19368,96.83999633789062
1375,2.198049783706665,0,19368,96.83999633789062
1376,0.00021298725914675742,0,19368,96.83999633789062
1377,3.4199249744415283,0,19368,96.83999633789062
1378,17.186283111572266,1,19369,96.84500122070312
1379,1.0890922546386719,0,19369,96.84500122070312
1380,0.0006707527791149914,0,19369,96.84500122070312
1381,4.196371555328369,0,19369,96.84500122070312
1382,0.007884502410888672,0,19369,96.84500122070312
1383,4.836239337921143,0,19369,96.84500122070312
1384,0.0054804482497274876,0,19369,96.84500122070312
1385,0.019327538087964058,0,19369,96.84500122070312
1386,0.004564126022160053,0,19369,96.84500122070312
1387,4.990023136138916,0,19369,96.84500122070312
1388,3.8825299739837646,0,19369,96.84500122070312
1389,2.1407124996185303,0,19369,96.84500122070312
1390,0.002079010009765625,0,19369,96.84500122070312
1391,4.159729480743408,0,19369,96.84500122070312
1392,0.33692467212677,0,19369,96.84500122070312
1393,1.4369522333145142,0,19369,96.84500122070312
1394,15.454963684082031,3,19372,96.86000061035156
1395,3.5192365646362305,0,19372,96.86000061035156
1396,19.449129104614258,0,19372,96.86000061035156
1397,1.3469337224960327,0,19372,96.86000061035156
1398,0.005167325492948294,0,19372,96.86000061035156
1399,0.48480644822120667,0,19372,96.86000061035156
1400,0.0008606910123489797,0,19372,96.86000061035156
1401,0.03956690430641174,0,19372,96.86000061035156
1402,0.0008010863675735891,0,19372,96.86000061035156
1403,4.439263820648193,0,19372,96.86000061035156
1404,11.579964637756348,25,19397,96.98500061035156
1405,3.3990800380706787,0,19397,96.98500061035156
1406,18.480241775512695,0,19397,96.98500061035156
1407,3.2025980949401855,0,19397,96.98500061035156
1408,16.23997688293457,0,19397,96.98500061035156
1409,0.3399457037448883,0,19397,96.98500061035156
1410,0.00036716804606840014,0,19397,96.98500061035156
1411,4.275042533874512,0,19397,96.98500061035156
1412,7.709064960479736,1,19398,96.98999786376953
1413,0.8071742653846741,0,19398,96.98999786376953
1414,7.629497849848121e-05,0,19398,96.98999786376953
1415,0.4141223132610321,0,19398,96.98999786376953
1416,1.1126199751743115e-05,0,19398,96.98999786376953
1417,1.233005404472351,0,19398,96.98999786376953
1418,0.00030517578125,0,19398,96.98999786376953
1419,0.09000784903764725,0,19398,96.98999786376953
1420,0.00027179718017578125,0,19398,96.98999786376953
1421,1.2931931018829346,0,19398,96.98999786376953
1422,0.004520416259765625,0,19398,96.98999786376953
1423,1.5344129800796509,0,19398,96.98999786376953
1424,0.00019709268235601485,0,19398,96.98999786376953
1425,3.5128588676452637,0,19398,96.98999786376953
1426,5.450357913970947,0,19398,96.98999786376953
1427,2.5945076942443848,0,19398,96.98999786376953
1428,0.00016589958977419883,0,19398,96.98999786376953
1429,3.171006202697754,0,19398,96.98999786376953
1430,23.635845184326172,0,19398,96.98999786376953
1431,2.2588143348693848,0,19398,96.98999786376953
1432,1.0037845373153687,0,19398,96.98999786376953
1433,3.4083292484283447,0,19398,96.98999786376953
1434,9.50340747833252,0,19398,96.98999786376953
1435,2.1993420124053955,0,19398,96.98999786376953
1436,15.851605415344238,0,19398,96.98999786376953
1437,1.676928997039795,0,19398,96.98999786376953
1438,0.0004919384373351932,0,19398,96.98999786376953
1439,2.0415914058685303,0,19398,96.98999786376953
1440,0.00010649436444509774,0,19398,96.98999786376953
1441,0.3765464127063751,0,19398,96.98999786376953
1442,0.0002026557776844129,0,19398,96.98999786376953
1443,1.0044764280319214,0,19398,96.98999786376953
1444,2.8610227673198096e-05,0,19398,96.98999786376953
1445,3.755424976348877,0,19398,96.98999786376953
1446,12.166946411132812,3,19401,97.00499725341797
1447,3.5862202644348145,0,19401,97.00499725341797
1448,12.36646556854248,1,19402,97.01000213623047
1449,2.9578540325164795,0,19402,97.01000213623047
1450,9.904275894165039,0,19402,97.01000213623047
1451,0.18622055649757385,0,19402,97.01000213623047
1452,3.662871313281357e-05,0,19402,97.01000213623047
1453,3.4174866676330566,0,19402,97.01000213623047
1454,5.572852611541748,0,19402,97.01000213623047
1455,0.48559075593948364,0,19402,97.01000213623047
1456,5.720812259824015e-05,0,19402,97.01000213623047
1457,3.3712894916534424,0,19402,97.01000213623047
1458,7.6825456619262695,0,19402,97.01000213623047
1459,2.7037057876586914,0,19402,97.01000213623047
1460,4.787876605987549,0,19402,97.01000213623047
1461,4.322808265686035,0,19402,97.01000213623047
1462,1.531146764755249,0,19402,97.01000213623047
1463,0.8666037321090698,0,19402,97.01000213623047
1464,0.005116859916597605,0,19402,97.01000213623047
1465,4.900901794433594,0,19402,97.01000213623047
1466,1.2709569931030273,0,19402,97.01000213623047
1467,1.2576985359191895,0,19402,97.01000213623047
1468,0.00043551126145757735,0,19402,97.01000213623047
1469,3.595309019088745,0,19402,97.01000213623047
1470,4.640261650085449,1,19403,97.01499938964844
1471,2.8084192276000977,0,19403,97.01499938964844
1472,7.758537685731426e-05,0,19403,97.01499938964844
1473,1.4769254922866821,0,19403,97.01499938964844
1474,0.0007585684070363641,0,19403,97.01499938964844
1475,0.45691725611686707,0,19403,97.01499938964844
1476,0.002611080650240183,0,19403,97.01499938964844
1477,3.836724281311035,0,19403,97.01499938964844
1478,16.303285598754883,0,19403,97.01499938964844
1479,4.539614677429199,0,19403,97.01499938964844
1480,13.528694152832031,0,19403,97.01499938964844
1481,0.7139027118682861,0,19403,97.01499938964844
1482,0.00039895690861158073,0,19403,97.01499938964844
1483,3.3698642253875732,0,19403,97.01499938964844
1484,19.221078872680664,0,19403,97.01499938964844
1485,2.313474178314209,0,19403,97.01499938964844
1486,0.0012124583590775728,0,19403,97.01499938964844
1487,3.5372660160064697,0,19403,97.01499938964844
1488,0.00043869015644304454,0,19403,97.01499938964844
1489,3.488468885421753,0,19403,97.01499938964844
1490,0.0010781486053019762,0,19403,97.01499938964844
1491,0.40370211005210876,0,19403,97.01499938964844
1492,0.0005394220352172852,0,19403,97.01499938964844
1493,2.728023052215576,0,19403,97.01499938964844
1494,0.0002789993886835873,0,19403,97.01499938964844
1495,0.3764830529689789,0,19403,97.01499938964844
1496,0.00045016405056230724,0,19403,97.01499938964844
1497,4.702239036560059,0,19403,97.01499938964844
1498,8.111817359924316,2,19405,97.0250015258789
1499,0.8966482281684875,0,19405,97.0250015258789
1500,8.908410381991416e-05,0,19405,97.0250015258789
1501,0.9753692150115967,0,19405,97.0250015258789
1502,0.00012233853340148926,0,19405,97.0250015258789
1503,0.08498652279376984,0,19405,97.0250015258789
1504,0.00014295180153567344,0,19405,97.0250015258789
1505,3.2631630897521973,0,19405,97.0250015258789
1506,19.922666549682617,4,19409,97.04499816894531
1507,0.9381913542747498,0,19409,97.04499816894531
1508,0.003428458934649825,0,19409,97.04499816894531
1509,1.8813228607177734,0,19409,97.04499816894531
1510,0.00010013579594669864,0,19409,97.04499816894531
1511,1.185452938079834,0,19409,97.04499816894531
1512,0.0001621246337890625,0,19409,97.04499816894531
1513,3.7480313777923584,0,19409,97.04499816894531
1514,0.26316535472869873,0,19409,97.04499816894531
1515,4.287447929382324,0,19409,97.04499816894531
1516,9.060608863830566,2,19411,97.05500030517578
1517,3.402099609375,0,19411,97.05500030517578
1518,1.2638131380081177,0,19411,97.05500030517578
1519,2.962303876876831,0,19411,97.05500030517578
1520,25.003965377807617,1,19412,97.05999755859375
1521,4.897159099578857,0,19412,97.05999755859375
1522,24.36166763305664,0,19412,97.05999755859375
1523,0.022870128974318504,0,19412,97.05999755859375
1524,0.0002622868923936039,0,19412,97.05999755859375
1525,3.7708675861358643,0,19412,97.05999755859375
1526,9.054412841796875,0,19412,97.05999755859375
1527,4.940808296203613,0,19412,97.05999755859375
1528,9.02347469329834,0,19412,97.05999755859375
1529,1.8132076263427734,0,19412,97.05999755859375
1530,0.0008916856604628265,0,19412,97.05999755859375
1531,4.988432884216309,0,19412,97.05999755859375
1532,1.383042335510254,0,19412,97.05999755859375
1533,0.5089640617370605,0,19412,97.05999755859375
1534,0.0002725918893702328,0,19412,97.05999755859375
1535,2.2752115726470947,0,19412,97.05999755859375
1536,0.00030686456011608243,0,19412,97.05999755859375
1537,1.356873631477356,0,19412,97.05999755859375
1538,0.4947316348552704,0,19412,97.05999755859375
1539,1.6850934028625488,0,19412,97.05999755859375
1540,0.0005586941842921078,0,19412,97.05999755859375
1541,0.7789933085441589,0,19412,97.05999755859375
1542,0.006874402053654194,0,19412,97.05999755859375
1543,3.7859015464782715,0,19412,97.05999755859375
1544,26.199655532836914,0,19412,97.05999755859375
1545,4.911349773406982,0,19412,97.05999755859375
1546,24.92093849182129,5,19417,97.08499908447266
1547,3.8802132606506348,0,19417,97.08499908447266
1548,7.176359176635742,1,19418,97.08999633789062
1549,3.2694900035858154,0,19418,97.08999633789062
1550,7.41487455368042,3,19421,97.1050033569336
1551,2.5409839153289795,0,19421,97.1050033569336
1552,2.744479179382324,2,19423,97.11499786376953
1553,4.210892677307129,0,19423,97.11499786376953
1554,0.0016319750575348735,0,19423,97.11499786376953
1555,4.522635459899902,0,19423,97.11499786376953
1556,0.0033752121962606907,0,19423,97.11499786376953
1557,0.9514570832252502,0,19423,97.11499786376953
1558,18.648395538330078,0,19423,97.11499786376953
1559,0.8554660081863403,0,19423,97.11499786376953
1560,1.2814613000955433e-05,0,19423,97.11499786376953
1561,2.366518497467041,0,19423,97.11499786376953
1562,0.007283091079443693,0,19423,97.11499786376953
1563,4.8468217849731445,0,19423,97.11499786376953
1564,0.006594459060579538,0,19423,97.11499786376953
1565,1.401771068572998,0,19423,97.11499786376953
1566,0.000247955322265625,0,19423,97.11499786376953
1567,3.438856363296509,0,19423,97.11499786376953
1568,23.700227737426758,0,19423,97.11499786376953
1569,4.5451507568359375,0,19423,97.11499786376953
1570,15.087974548339844,0,19423,97.11499786376953
1571,3.844949722290039,0,19423,97.11499786376953
1572,18.083415985107422,4,19427,97.13500213623047
1573,1.3085139989852905,0,19427,97.13500213623047
1574,0.000572008138988167,0,19427,97.13500213623047
1575,4.299383163452148,0,19427,97.13500213623047
1576,7.389239311218262,1,19428,97.13999938964844
1577,3.156766891479492,0,19428,97.13999938964844
1578,17.493867874145508,0,19428,97.13999938964844
1579,4.215691089630127,0,19428,97.13999938964844
1580,10.051305770874023,0,19428,97.13999938964844
1581,1.9959328174591064,0,19428,97.13999938964844
1582,10.889389991760254,3,19431,97.15499877929688
1583,3.5621604919433594,0,19431,97.15499877929688
1584,23.781787872314453,0,19431,97.15499877929688
1585,3.279839277267456,0,19431,97.15499877929688
1586,4.542426586151123,4,19435,97.17500305175781
1587,0.44451361894607544,0,19435,97.17500305175781
1588,0.0003842512669507414,0,19435,97.17500305175781
1589,3.2982823848724365,0,19435,97.17500305175781
1590,0.00090082484530285,0,19435,97.17500305175781
1591,4.133687973022461,0,19435,97.17500305175781
1592,23.902738571166992,0,19435,97.17500305175781
1593,2.5685784816741943,0,19435,97.17500305175781
1594,0.0002900759282056242,0,19435,97.17500305175781
1595,2.385943651199341,0,19435,97.17500305175781
1596,0.00033299127244390547,0,19435,97.17500305175781
1597,4.336002826690674,0,19435,97.17500305175781
1598,17.765518188476562,0,19435,97.17500305175781
1599,2.8549575805664062,0,19435,97.17500305175781
1600,11.836926460266113,1,19436,97.18000030517578
1601,3.4312520027160645,0,19436,97.18000030517578
1602,8.999432563781738,0,19436,97.18000030517578
1603,2.537856101989746,0,19436,97.18000030517578
1604,2.4555766582489014,0,19436,97.18000030517578
1605,1.4823912382125854,0,19436,97.18000030517578
1606,0.0004225472512189299,0,19436,97.18000030517578
1607,4.436875343322754,0,19436,97.18000030517578
1608,22.273752212524414,4,19440,97.19999694824219
1609,2.6143572330474854,0,19440,97.19999694824219
1610,0.0006445248727686703,0,19440,97.19999694824219
1611,4.0177154541015625,0,19440,97.19999694824219
1612,10.126861572265625,4,19444,97.22000122070312
1613,2.7533888816833496,0,19444,97.22000122070312
1614,3.307304859161377,0,19444,97.22000122070312
1615,2.997174024581909,0,19444,97.22000122070312
1616,0.0009974837303161621,0,19444,97.22000122070312
1617,3.6793172359466553,0,19444,97.22000122070312
1618,0.0006021062145009637,0,19444,97.22000122070312
1619,0.8611369729042053,0,19444,97.22000122070312
1620,7.040398597717285,1,19445,97.2249984741211
1621,0.5284653902053833,0,19445,97.2249984741211
1622,0.0001017283575492911,0,19445,97.2249984741211
1623,1.5527591705322266,0,19445,97.2249984741211
1624,0.001087188720703125,0,19445,97.2249984741211
1625,0.35803547501564026,0,19445,97.2249984741211
1626,0.004582405090332031,0,19445,97.2249984741211
1627,2.5919315814971924,0,19445,97.2249984741211
1628,4.291534423828125e-05,0,19445,97.2249984741211
1629,3.78286075592041,0,19445,97.2249984741211
1630,23.58883285522461,2,19447,97.23500061035156
1631,1.8454768657684326,0,19447,97.23500061035156
1632,0.0001951317535713315,0,19447,97.23500061035156
1633,0.22983889281749725,0,19447,97.23500061035156
1634,0.00026384988450445235,0,19447,97.23500061035156
1635,1.2036595344543457,0,19447,97.23500061035156
1636,2.9007593184360303e-05,0,19447,97.23500061035156
1637,2.557530403137207,0,19447,97.23500061035156
1638,4.818648338317871,1,19448,97.23999786376953
1639,1.9914683103561401,0,19448,97.23999786376953
1640,0.0007033348083496094,0,19448,97.23999786376953
1641,0.9406433701515198,0,19448,97.23999786376953
1642,0.00019868214440066367,0,19448,97.23999786376953
1643,2.5818371772766113,0,19448,97.23999786376953
1644,0.7091355323791504,0,19448,97.23999786376953
1645,1.2707961797714233,0,19448,97.23999786376953
1646,7.092952728271484e-05,0,19448,97.23999786376953
1647,2.009551525115967,0,19448,97.23999786376953
1648,0.0005851188907399774,0,19448,97.23999786376953
1649,4.210084438323975,0,19448,97.23999786376953
1650,0.3946032226085663,0,19448,97.23999786376953
1651,2.0108578205108643,0,19448,97.23999786376953
1652,0.0009767214069142938,0,19448,97.23999786376953
1653,1.078969120979309,0,19448,97.23999786376953
1654,0.00802956148982048,0,19448,97.23999786376953
1655,4.867957592010498,0,19448,97.23999786376953
1656,0.012032905593514442,0,19448,97.23999786376953
1657,3.5370895862579346,0,19448,97.23999786376953
1658,0.03185279667377472,0,19448,97.23999786376953
1659,1.419668436050415,0,19448,97.23999786376953
1660,17.881855010986328,2,19450,97.25
1661,0.007708247750997543,0,19450,97.25
1662,0.00018480174185242504,0,19450,97.25
1663,3.192584276199341,0,19450,97.25
1664,0.005009571556001902,0,19450,97.25
1665,2.4150896072387695,0,19450,97.25
1666,4.371006980363745e-06,0,19450,97.25
1667,4.728934288024902,0,19450,97.25
1668,12.85853099822998,0,19450,97.25
1669,0.5562983751296997,0,19450,97.25
1670,0.0003639677306637168,0,19450,97.25
1671,4.626447677612305,0,19450,97.25
1672,10.884403228759766,0,19450,97.25
1673,3.568950653076172,0,19450,97.25
1674,15.704172134399414,1,19451,97.25499725341797
1675,1.481950283050537,0,19451,97.25499725341797
1676,0.0005229338421486318,0,19451,97.25499725341797
1677,1.451444387435913,0,19451,97.25499725341797
1678,7.335874557495117,3,19454,97.2699966430664
1679,0.38577210903167725,0,19454,97.2699966430664
1680,3.3416421501897275e-05,0,19454,97.2699966430664
1681,1.6580709218978882,0,19454,97.2699966430664
1682,0.0004593531193677336,0,19454,97.2699966430664
1683,4.058605194091797,0,19454,97.2699966430664
1684,17.069568634033203,0,19454,97.2699966430664
1685,1.47054922580719,0,19454,97.2699966430664
1686,0.0004196439986117184,0,19454,97.2699966430664
1687,1.415174961090088,0,19454,97.2699966430664
1688,2.0261682038835716e-06,0,19454,97.2699966430664
1689,4.0636444091796875,0,19454,97.2699966430664
1690,13.18418025970459,0,19454,97.2699966430664
1691,0.7736873626708984,0,19454,97.2699966430664
1692,0.0003163019719067961,0,19454,97.2699966430664
1693,4.621711730957031,0,19454,97.2699966430664
1694,14.142321586608887,0,19454,97.2699966430664
1695,4.703567981719971,0,19454,97.2699966430664
1696,16.925809860229492,0,19454,97.2699966430664
1697,0.14757040143013,0,19454,97.2699966430664
1698,0.00017484209092799574,0,19454,97.2699966430664
1699,3.5461270809173584,0,19454,97.2699966430664
1700,3.048279047012329,0,19454,97.2699966430664
1701,0.03226884827017784,0,19454,97.2699966430664
1702,0.0007629393949173391,0,19454,97.2699966430664
1703,0.440508097410202,0,19454,97.2699966430664
1704,0.0004053115553688258,0,19454,97.2699966430664
1705,3.935168504714966,0,19454,97.2699966430664
1706,16.02725601196289,0,19454,97.2699966430664
1707,3.2530648708343506,0,19454,97.2699966430664
1708,3.513059139251709,0,19454,97.2699966430664
1709,1.5865561962127686,0,19454,97.2699966430664
1710,0.00010708967602113262,0,19454,97.2699966430664
1711,0.7584249377250671,0,19454,97.2699966430664
1712,0.0003347794117871672,0,19454,97.2699966430664
1713,1.4568887948989868,0,19454,97.2699966430664
1714,2.2443065643310547,0,19454,97.2699966430664
1715,0.6100512146949768,0,19454,97.2699966430664
1716,0.00018914540123660117,0,19454,97.2699966430664
1717,2.7928338050842285,0,19454,97.2699966430664
1718,0.0009687741403467953,0,19454,97.2699966430664
1719,1.891552209854126,0,19454,97.2699966430664
1720,1.6689300537109375e-05,0,19454,97.2699966430664
1721,1.2847027778625488,0,19454,97.2699966430664
1722,0.0003147125244140625,0,19454,97.2699966430664
1723,2.0575568675994873,0,19454,97.2699966430664
1724,21.068849563598633,1,19455,97.2750015258789
1725,0.1821543127298355,0,19455,97.2750015258789
1726,0.00012715657067019492,0,19455,97.2750015258789
1727,3.518737316131592,0,19455,97.2750015258789
1728,9.025917053222656,1,19456,97.27999877929688
1729,3.225761651992798,0,19456,97.27999877929688
1730,9.277738571166992,0,19456,97.27999877929688
1731,3.7419538497924805,0,19456,97.27999877929688
1732,19.401762008666992,0,19456,97.27999877929688
